log_id,sku_id,quantity,logged_at,source
3519,72,25.0,2024-08-30,telegram
3918,80,27.0,2024-08-30,telegram
4015,82,61.0,2024-08-30,telegram
80,2,86.0,2024-08-31,telegram
914,19,108.0,2024-08-31,telegram
965,20,75.0,2024-08-31,telegram
1507,31,36.0,2024-08-31,telegram
1699,35,71.0,2024-08-31,telegram
2289,47,92.0,2024-08-31,telegram
2439,50,49.0,2024-08-31,telegram
2486,51,76.0,2024-08-31,telegram
2634,54,70.0,2024-08-31,telegram
3175,65,72.0,2024-08-31,telegram
3669,75,93.0,2024-08-31,telegram
32,1,33.0,2024-09-01,telegram
229,5,63.0,2024-09-01,telegram
279,6,62.0,2024-09-01,telegram
865,18,68.0,2024-09-01,telegram
1161,24,28.0,2024-09-01,telegram
3767,77,39.0,2024-09-01,telegram
4111,84,66.0,2024-09-01,telegram
4159,85,42.0,2024-09-01,telegram
378,8,89.0,2024-09-02,telegram
528,11,86.0,2024-09-02,telegram
624,13,73.0,2024-09-02,telegram
718,15,59.0,2024-09-02,telegram
768,16,28.0,2024-09-02,telegram
1013,21,123.0,2024-09-02,telegram
1259,26,36.0,2024-09-02,telegram
1358,28,44.0,2024-09-02,telegram
1652,34,81.0,2024-09-02,telegram
1897,39,74.0,2024-09-02,telegram
1996,41,40.0,2024-09-02,telegram
2685,55,98.0,2024-09-02,telegram
2782,57,71.0,2024-09-02,telegram
2830,58,39.0,2024-09-02,telegram
3469,71,56.0,2024-09-02,telegram
3967,81,62.0,2024-09-02,telegram
4064,83,60.0,2024-09-02,telegram
1112,23,21.0,2024-09-03,telegram
1749,36,85.0,2024-09-03,telegram
2194,45,82.0,2024-09-03,telegram
2243,46,71.0,2024-09-03,telegram
2388,49,109.0,2024-09-03,telegram
3078,63,30.0,2024-09-03,telegram
3322,68,93.0,2024-09-03,telegram
3570,73,69.0,2024-09-03,telegram
3817,78,37.0,2024-09-03,telegram
3867,79,111.0,2024-09-03,telegram
479,10,96.0,2024-09-04,telegram
2148,44,73.0,2024-09-04,telegram
3127,64,35.0,2024-09-04,telegram
3273,67,96.0,2024-09-04,telegram
3371,69,38.0,2024-09-04,telegram
578,12,44.0,2024-09-05,telegram
670,14,52.0,2024-09-05,telegram
820,17,62.0,2024-09-05,telegram
1063,22,96.0,2024-09-05,telegram
1459,30,35.0,2024-09-05,telegram
1947,40,87.0,2024-09-05,telegram
2290,47,78.0,2024-09-05,telegram
2339,48,32.0,2024-09-05,telegram
2534,52,74.0,2024-09-05,telegram
2586,53,65.0,2024-09-05,telegram
3224,66,54.0,2024-09-05,telegram
3718,76,68.0,2024-09-05,telegram
4016,82,48.0,2024-09-05,telegram
132,3,68.0,2024-09-06,telegram
280,6,53.0,2024-09-06,telegram
330,7,86.0,2024-09-06,telegram
866,18,33.0,2024-09-06,telegram
966,20,55.0,2024-09-06,telegram
1212,25,45.0,2024-09-06,telegram
1603,33,75.0,2024-09-06,telegram
2046,42,50.0,2024-09-06,telegram
2097,43,47.0,2024-09-06,telegram
2734,56,104.0,2024-09-06,telegram
2980,61,53.0,2024-09-06,telegram
3029,62,36.0,2024-09-06,telegram
182,4,78.0,2024-09-07,telegram
769,16,76.0,2024-09-07,telegram
1308,27,63.0,2024-09-07,telegram
1555,32,85.0,2024-09-07,telegram
1798,37,49.0,2024-09-07,telegram
2686,55,53.0,2024-09-07,telegram
2882,59,79.0,2024-09-07,telegram
3423,70,60.0,2024-09-07,telegram
3520,72,20.0,2024-09-07,telegram
3620,74,120.0,2024-09-07,telegram
3670,75,48.0,2024-09-07,telegram
3768,77,52.0,2024-09-07,telegram
3919,80,95.0,2024-09-07,telegram
4209,86,52.0,2024-09-07,telegram
429,9,32.0,2024-09-08,telegram
719,15,44.0,2024-09-08,telegram
915,19,76.0,2024-09-08,telegram
1359,28,32.0,2024-09-08,telegram
1408,29,42.0,2024-09-08,telegram
1997,41,72.0,2024-09-08,telegram
2244,46,119.0,2024-09-08,telegram
2440,50,39.0,2024-09-08,telegram
2933,60,75.0,2024-09-08,telegram
3470,71,39.0,2024-09-08,telegram
230,5,37.0,2024-09-09,telegram
379,8,51.0,2024-09-09,telegram
1113,23,69.0,2024-09-09,telegram
1162,24,72.0,2024-09-09,telegram
1508,31,101.0,2024-09-09,telegram
1750,36,56.0,2024-09-09,telegram
1852,38,26.0,2024-09-09,telegram
2831,58,36.0,2024-09-09,telegram
3372,69,69.0,2024-09-09,telegram
33,1,53.0,2024-09-10,telegram
81,2,68.0,2024-09-10,telegram
625,13,48.0,2024-09-10,telegram
1260,26,67.0,2024-09-10,telegram
1653,34,44.0,2024-09-10,telegram
1700,35,47.0,2024-09-10,telegram
2389,49,66.0,2024-09-10,telegram
2487,51,55.0,2024-09-10,telegram
2587,53,49.0,2024-09-10,telegram
2635,54,46.0,2024-09-10,telegram
3079,63,73.0,2024-09-10,telegram
3128,64,27.0,2024-09-10,telegram
3176,65,55.0,2024-09-10,telegram
3274,67,81.0,2024-09-10,telegram
3323,68,61.0,2024-09-10,telegram
3868,79,62.0,2024-09-10,telegram
281,6,69.0,2024-09-11,telegram
480,10,71.0,2024-09-11,telegram
529,11,44.0,2024-09-11,telegram
1213,25,24.0,2024-09-11,telegram
2981,61,43.0,2024-09-11,telegram
3571,73,61.0,2024-09-11,telegram
3968,81,43.0,2024-09-11,telegram
4112,84,47.0,2024-09-11,telegram
4160,85,35.0,2024-09-11,telegram
671,14,42.0,2024-09-12,telegram
867,18,68.0,2024-09-12,telegram
967,20,91.0,2024-09-12,telegram
1014,21,92.0,2024-09-12,telegram
1898,39,65.0,2024-09-12,telegram
2047,42,87.0,2024-09-12,telegram
2291,47,75.0,2024-09-12,telegram
2535,52,62.0,2024-09-12,telegram
2783,57,61.0,2024-09-12,telegram
2883,59,49.0,2024-09-12,telegram
3521,72,71.0,2024-09-12,telegram
3621,74,96.0,2024-09-12,telegram
3818,78,27.0,2024-09-12,telegram
4065,83,49.0,2024-09-12,telegram
133,3,37.0,2024-09-13,telegram
183,4,49.0,2024-09-13,telegram
1064,22,87.0,2024-09-13,telegram
1309,27,45.0,2024-09-13,telegram
1360,28,55.0,2024-09-13,telegram
1409,29,30.0,2024-09-13,telegram
1799,37,42.0,2024-09-13,telegram
1948,40,41.0,2024-09-13,telegram
2098,43,80.0,2024-09-13,telegram
2195,45,39.0,2024-09-13,telegram
579,12,19.0,2024-09-14,telegram
720,15,27.0,2024-09-14,telegram
821,17,41.0,2024-09-14,telegram
1114,23,59.0,2024-09-14,telegram
1604,33,39.0,2024-09-14,telegram
2149,44,49.0,2024-09-14,telegram
2340,48,93.0,2024-09-14,telegram
2735,56,88.0,2024-09-14,telegram
3225,66,64.0,2024-09-14,telegram
3719,76,46.0,2024-09-14,telegram
4017,82,39.0,2024-09-14,telegram
331,7,74.0,2024-09-15,telegram
380,8,79.0,2024-09-15,telegram
770,16,67.0,2024-09-15,telegram
1261,26,35.0,2024-09-15,telegram
1460,30,64.0,2024-09-15,telegram
1509,31,73.0,2024-09-15,telegram
1556,32,61.0,2024-09-15,telegram
1701,35,78.0,2024-09-15,telegram
1998,41,44.0,2024-09-15,telegram
2441,50,20.0,2024-09-15,telegram
2488,51,27.0,2024-09-15,telegram
2636,54,71.0,2024-09-15,telegram
2832,58,87.0,2024-09-15,telegram
2934,60,40.0,2024-09-15,telegram
3030,62,66.0,2024-09-15,telegram
916,19,40.0,2024-09-16,telegram
1214,25,62.0,2024-09-16,telegram
1853,38,54.0,2024-09-16,telegram
2588,53,83.0,2024-09-16,telegram
2687,55,69.0,2024-09-16,telegram
2982,61,81.0,2024-09-16,telegram
3080,63,60.0,2024-09-16,telegram
3275,67,45.0,2024-09-16,telegram
3471,71,32.0,2024-09-16,telegram
3920,80,76.0,2024-09-16,telegram
4113,84,44.0,2024-09-16,telegram
4210,86,25.0,2024-09-16,telegram
82,2,29.0,2024-09-17,telegram
430,9,109.0,2024-09-17,telegram
2245,46,106.0,2024-09-17,telegram
2292,47,66.0,2024-09-17,telegram
3129,64,21.0,2024-09-17,telegram
3424,70,78.0,2024-09-17,telegram
3572,73,41.0,2024-09-17,telegram
3671,75,33.0,2024-09-17,telegram
3769,77,41.0,2024-09-17,telegram
4161,85,65.0,2024-09-17,telegram
868,18,47.0,2024-09-18,telegram
1015,21,39.0,2024-09-18,telegram
1310,27,82.0,2024-09-18,telegram
1410,29,67.0,2024-09-18,telegram
1654,34,78.0,2024-09-18,telegram
1899,39,46.0,2024-09-18,telegram
2099,43,35.0,2024-09-18,telegram
2390,49,98.0,2024-09-18,telegram
2536,52,58.0,2024-09-18,telegram
3869,79,88.0,2024-09-18,telegram
3969,81,39.0,2024-09-18,telegram
34,1,26.0,2024-09-19,telegram
231,5,89.0,2024-09-19,telegram
481,10,115.0,2024-09-19,telegram
822,17,26.0,2024-09-19,telegram
968,20,65.0,2024-09-19,telegram
1163,24,59.0,2024-09-19,telegram
1751,36,40.0,2024-09-19,telegram
2341,48,60.0,2024-09-19,telegram
2736,56,70.0,2024-09-19,telegram
2884,59,87.0,2024-09-19,telegram
3324,68,29.0,2024-09-19,telegram
3373,69,59.0,2024-09-19,telegram
184,4,103.0,2024-09-20,telegram
282,6,34.0,2024-09-20,telegram
332,7,37.0,2024-09-20,telegram
530,11,67.0,2024-09-20,telegram
626,13,40.0,2024-09-20,telegram
672,14,35.0,2024-09-20,telegram
1065,22,76.0,2024-09-20,telegram
2150,44,26.0,2024-09-20,telegram
2833,58,82.0,2024-09-20,telegram
3177,65,50.0,2024-09-20,telegram
3522,72,58.0,2024-09-20,telegram
134,3,61.0,2024-09-21,telegram
917,19,77.0,2024-09-21,telegram
1361,28,68.0,2024-09-21,telegram
1461,30,54.0,2024-09-21,telegram
1510,31,32.0,2024-09-21,telegram
1605,33,79.0,2024-09-21,telegram
2048,42,50.0,2024-09-21,telegram
2489,51,92.0,2024-09-21,telegram
2784,57,42.0,2024-09-21,telegram
3472,71,79.0,2024-09-21,telegram
3622,74,77.0,2024-09-21,telegram
3819,78,20.0,2024-09-21,telegram
4114,84,22.0,2024-09-21,telegram
431,9,81.0,2024-09-22,telegram
1115,23,56.0,2024-09-22,telegram
2246,46,63.0,2024-09-22,telegram
2637,54,33.0,2024-09-22,telegram
2935,60,111.0,2024-09-22,telegram
3276,67,29.0,2024-09-22,telegram
3672,75,65.0,2024-09-22,telegram
4018,82,29.0,2024-09-22,telegram
4066,83,32.0,2024-09-22,telegram
721,15,73.0,2024-09-23,telegram
1215,25,22.0,2024-09-23,telegram
1411,29,31.0,2024-09-23,telegram
1800,37,23.0,2024-09-23,telegram
1854,38,54.0,2024-09-23,telegram
1949,40,84.0,2024-09-23,telegram
2196,45,62.0,2024-09-23,telegram
83,2,69.0,2024-09-24,telegram
580,12,62.0,2024-09-24,telegram
771,16,56.0,2024-09-24,telegram
869,18,69.0,2024-09-24,telegram
1262,26,96.0,2024-09-24,telegram
1557,32,38.0,2024-09-24,telegram
1702,35,52.0,2024-09-24,telegram
1752,36,101.0,2024-09-24,telegram
1900,39,107.0,2024-09-24,telegram
1999,41,96.0,2024-09-24,telegram
2589,53,51.0,2024-09-24,telegram
2737,56,33.0,2024-09-24,telegram
3081,63,51.0,2024-09-24,telegram
3130,64,68.0,2024-09-24,telegram
3226,66,50.0,2024-09-24,telegram
3573,73,28.0,2024-09-24,telegram
3720,76,36.0,2024-09-24,telegram
3921,80,46.0,2024-09-24,telegram
4211,86,23.0,2024-09-24,telegram
381,8,34.0,2024-09-25,telegram
1655,34,35.0,2024-09-25,telegram
2442,50,46.0,2024-09-25,telegram
2537,52,29.0,2024-09-25,telegram
2688,55,62.0,2024-09-25,telegram
3031,62,55.0,2024-09-25,telegram
3425,70,53.0,2024-09-25,telegram
35,1,95.0,2024-09-26,telegram
232,5,81.0,2024-09-26,telegram
283,6,96.0,2024-09-26,telegram
627,13,79.0,2024-09-26,telegram
823,17,46.0,2024-09-26,telegram
1066,22,106.0,2024-09-26,telegram
1164,24,51.0,2024-09-26,telegram
1462,30,96.0,2024-09-26,telegram
1606,33,44.0,2024-09-26,telegram
2100,43,98.0,2024-09-26,telegram
2490,51,54.0,2024-09-26,telegram
2834,58,76.0,2024-09-26,telegram
2983,61,61.0,2024-09-26,telegram
3623,74,73.0,2024-09-26,telegram
3770,77,32.0,2024-09-26,telegram
3970,81,54.0,2024-09-26,telegram
4162,85,55.0,2024-09-26,telegram
333,7,81.0,2024-09-27,telegram
482,10,76.0,2024-09-27,telegram
673,14,34.0,2024-09-27,telegram
1311,27,38.0,2024-09-27,telegram
2151,44,49.0,2024-09-27,telegram
2293,47,57.0,2024-09-27,telegram
2391,49,71.0,2024-09-27,telegram
2885,59,53.0,2024-09-27,telegram
3325,68,76.0,2024-09-27,telegram
3374,69,56.0,2024-09-27,telegram
3523,72,28.0,2024-09-27,telegram
3870,79,56.0,2024-09-27,telegram
185,4,60.0,2024-09-28,telegram
432,9,58.0,2024-09-28,telegram
531,11,44.0,2024-09-28,telegram
969,20,29.0,2024-09-28,telegram
1016,21,53.0,2024-09-28,telegram
1362,28,43.0,2024-09-28,telegram
1855,38,33.0,2024-09-28,telegram
2936,60,73.0,2024-09-28,telegram
3178,65,27.0,2024-09-28,telegram
3277,67,71.0,2024-09-28,telegram
3473,71,44.0,2024-09-28,telegram
3820,78,86.0,2024-09-28,telegram
84,2,29.0,2024-09-29,telegram
1116,23,44.0,2024-09-29,telegram
1558,32,80.0,2024-09-29,telegram
2342,48,95.0,2024-09-29,telegram
3082,63,40.0,2024-09-29,telegram
135,3,38.0,2024-09-30,telegram
1412,29,90.0,2024-09-30,telegram
1511,31,74.0,2024-09-30,telegram
1703,35,106.0,2024-09-30,telegram
1801,37,56.0,2024-09-30,telegram
1901,39,57.0,2024-09-30,telegram
1950,40,66.0,2024-09-30,telegram
2049,42,100.0,2024-09-30,telegram
2247,46,106.0,2024-09-30,telegram
2443,50,43.0,2024-09-30,telegram
2785,57,39.0,2024-09-30,telegram
3131,64,53.0,2024-09-30,telegram
3227,66,68.0,2024-09-30,telegram
3922,80,78.0,2024-09-30,telegram
4019,82,65.0,2024-09-30,telegram
4067,83,65.0,2024-09-30,telegram
4115,84,23.0,2024-09-30,telegram
4212,86,73.0,2024-09-30,telegram
233,5,66.0,2024-10-01,telegram
870,18,24.0,2024-10-01,telegram
918,19,93.0,2024-10-01,telegram
1165,24,41.0,2024-10-01,telegram
2689,55,22.0,2024-10-01,telegram
2835,58,73.0,2024-10-01,telegram
3032,62,44.0,2024-10-01,telegram
3624,74,62.0,2024-10-01,telegram
3673,75,51.0,2024-10-01,telegram
4163,85,55.0,2024-10-01,telegram
382,8,103.0,2024-10-02,telegram
772,16,44.0,2024-10-02,telegram
2197,45,110.0,2024-10-02,telegram
2638,54,67.0,2024-10-02,telegram
3574,73,51.0,2024-10-02,telegram
3771,77,80.0,2024-10-02,telegram
433,9,31.0,2024-10-03,telegram
722,15,58.0,2024-10-03,telegram
1216,25,23.0,2024-10-03,telegram
1263,26,67.0,2024-10-03,telegram
1753,36,66.0,2024-10-03,telegram
2000,41,73.0,2024-10-03,telegram
2101,43,66.0,2024-10-03,telegram
2538,52,67.0,2024-10-03,telegram
2886,59,81.0,2024-10-03,telegram
2984,61,48.0,2024-10-03,telegram
3426,70,68.0,2024-10-03,telegram
3721,76,23.0,2024-10-03,telegram
581,12,56.0,2024-10-04,telegram
824,17,39.0,2024-10-04,telegram
1312,27,55.0,2024-10-04,telegram
1463,30,71.0,2024-10-04,telegram
1656,34,71.0,2024-10-04,telegram
2590,53,93.0,2024-10-04,telegram
2738,56,57.0,2024-10-04,telegram
3524,72,86.0,2024-10-04,telegram
3821,78,79.0,2024-10-04,telegram
3871,79,89.0,2024-10-04,telegram
36,1,73.0,2024-10-05,telegram
136,3,74.0,2024-10-05,telegram
532,11,80.0,2024-10-05,telegram
674,14,25.0,2024-10-05,telegram
970,20,70.0,2024-10-05,telegram
1607,33,78.0,2024-10-05,telegram
1856,38,76.0,2024-10-05,telegram
2343,48,66.0,2024-10-05,telegram
2392,49,27.0,2024-10-05,telegram
2937,60,37.0,2024-10-05,telegram
186,4,34.0,2024-10-06,telegram
284,6,55.0,2024-10-06,telegram
334,7,74.0,2024-10-06,telegram
628,13,72.0,2024-10-06,telegram
1017,21,127.0,2024-10-06,telegram
1067,22,29.0,2024-10-06,telegram
1363,28,83.0,2024-10-06,telegram
1802,37,43.0,2024-10-06,telegram
1951,40,27.0,2024-10-06,telegram
2294,47,40.0,2024-10-06,telegram
2491,51,91.0,2024-10-06,telegram
2836,58,69.0,2024-10-06,telegram
3375,69,45.0,2024-10-06,telegram
3625,74,48.0,2024-10-06,telegram
3674,75,82.0,2024-10-06,telegram
3971,81,46.0,2024-10-06,telegram
4164,85,42.0,2024-10-06,telegram
234,5,45.0,2024-10-07,telegram
483,10,46.0,2024-10-07,telegram
1166,24,37.0,2024-10-07,telegram
1704,35,86.0,2024-10-07,telegram
2152,44,65.0,2024-10-07,telegram
2444,50,37.0,2024-10-07,telegram
2639,54,50.0,2024-10-07,telegram
3228,66,32.0,2024-10-07,telegram
3326,68,44.0,2024-10-07,telegram
4116,84,21.0,2024-10-07,telegram
1117,23,31.0,2024-10-08,telegram
1413,29,67.0,2024-10-08,telegram
1512,31,49.0,2024-10-08,telegram
2198,45,63.0,2024-10-08,telegram
2786,57,32.0,2024-10-08,telegram
3179,65,75.0,2024-10-08,telegram
3278,67,60.0,2024-10-08,telegram
3474,71,86.0,2024-10-08,telegram
3722,76,77.0,2024-10-08,telegram
4213,86,57.0,2024-10-08,telegram
85,2,51.0,2024-10-09,telegram
434,9,65.0,2024-10-09,telegram
871,18,74.0,2024-10-09,telegram
1264,26,32.0,2024-10-09,telegram
1559,32,42.0,2024-10-09,telegram
1657,34,34.0,2024-10-09,telegram
2050,42,46.0,2024-10-09,telegram
2248,46,81.0,2024-10-09,telegram
2591,53,59.0,2024-10-09,telegram
3083,63,33.0,2024-10-09,telegram
3132,64,20.0,2024-10-09,telegram
3772,77,68.0,2024-10-09,telegram
3923,80,47.0,2024-10-09,telegram
723,15,54.0,2024-10-10,telegram
773,16,37.0,2024-10-10,telegram
971,20,34.0,2024-10-10,telegram
1464,30,49.0,2024-10-10,telegram
1902,39,40.0,2024-10-10,telegram
2102,43,115.0,2024-10-10,telegram
2690,55,82.0,2024-10-10,telegram
2985,61,35.0,2024-10-10,telegram
3525,72,74.0,2024-10-10,telegram
3822,78,78.0,2024-10-10,telegram
3872,79,48.0,2024-10-10,telegram
4020,82,46.0,2024-10-10,telegram
4068,83,61.0,2024-10-10,telegram
582,12,45.0,2024-10-11,telegram
919,19,36.0,2024-10-11,telegram
1754,36,104.0,2024-10-11,telegram
2001,41,47.0,2024-10-11,telegram
2344,48,75.0,2024-10-11,telegram
2887,59,41.0,2024-10-11,telegram
3033,62,29.0,2024-10-11,telegram
3575,73,45.0,2024-10-11,telegram
3675,75,37.0,2024-10-11,telegram
3972,81,23.0,2024-10-11,telegram
37,1,32.0,2024-10-12,telegram
137,3,48.0,2024-10-12,telegram
383,8,82.0,2024-10-12,telegram
629,13,52.0,2024-10-12,telegram
1167,24,25.0,2024-10-12,telegram
1217,25,23.0,2024-10-12,telegram
1364,28,55.0,2024-10-12,telegram
1705,35,62.0,2024-10-12,telegram
1857,38,64.0,2024-10-12,telegram
2295,47,34.0,2024-10-12,telegram
2393,49,70.0,2024-10-12,telegram
4117,84,22.0,2024-10-12,telegram
4165,85,27.0,2024-10-12,telegram
187,4,73.0,2024-10-13,telegram
235,5,108.0,2024-10-13,telegram
533,11,103.0,2024-10-13,telegram
1018,21,91.0,2024-10-13,telegram
1414,29,55.0,2024-10-13,telegram
1608,33,28.0,2024-10-13,telegram
1952,40,77.0,2024-10-13,telegram
2539,52,70.0,2024-10-13,telegram
2640,54,107.0,2024-10-13,telegram
2787,57,64.0,2024-10-13,telegram
3279,67,32.0,2024-10-13,telegram
3427,70,124.0,2024-10-13,telegram
3626,74,94.0,2024-10-13,telegram
335,7,35.0,2024-10-14,telegram
484,10,80.0,2024-10-14,telegram
825,17,30.0,2024-10-14,telegram
872,18,52.0,2024-10-14,telegram
1068,22,78.0,2024-10-14,telegram
1313,27,120.0,2024-10-14,telegram
1803,37,42.0,2024-10-14,telegram
2249,46,60.0,2024-10-14,telegram
2445,50,33.0,2024-10-14,telegram
2739,56,111.0,2024-10-14,telegram
2837,58,57.0,2024-10-14,telegram
2938,60,71.0,2024-10-14,telegram
3327,68,99.0,2024-10-14,telegram
3376,69,31.0,2024-10-14,telegram
285,6,117.0,2024-10-15,telegram
435,9,31.0,2024-10-15,telegram
675,14,76.0,2024-10-15,telegram
1465,30,80.0,2024-10-15,telegram
1513,31,77.0,2024-10-15,telegram
2153,44,33.0,2024-10-15,telegram
583,12,38.0,2024-10-16,telegram
1118,23,62.0,2024-10-16,telegram
2002,41,103.0,2024-10-16,telegram
2492,51,61.0,2024-10-16,telegram
3180,65,70.0,2024-10-16,telegram
3229,66,82.0,2024-10-16,telegram
3723,76,64.0,2024-10-16,telegram
3773,77,68.0,2024-10-16,telegram
86,2,81.0,2024-10-17,telegram
774,16,24.0,2024-10-17,telegram
1265,26,80.0,2024-10-17,telegram
1658,34,58.0,2024-10-17,telegram
3034,62,80.0,2024-10-17,telegram
3084,63,99.0,2024-10-17,telegram
3526,72,74.0,2024-10-17,telegram
3823,78,64.0,2024-10-17,telegram
38,1,78.0,2024-10-18,telegram
138,3,115.0,2024-10-18,telegram
972,20,61.0,2024-10-18,telegram
1365,28,108.0,2024-10-18,telegram
1415,29,42.0,2024-10-18,telegram
1560,32,61.0,2024-10-18,telegram
1706,35,29.0,2024-10-18,telegram
1903,39,112.0,2024-10-18,telegram
2199,45,100.0,2024-10-18,telegram
3133,64,20.0,2024-10-18,telegram
3475,71,29.0,2024-10-18,telegram
3576,73,38.0,2024-10-18,telegram
3873,79,27.0,2024-10-18,telegram
3973,81,50.0,2024-10-18,telegram
4021,82,22.0,2024-10-18,telegram
4069,83,60.0,2024-10-18,telegram
4214,86,39.0,2024-10-18,telegram
236,5,82.0,2024-10-19,telegram
384,8,47.0,2024-10-19,telegram
724,15,46.0,2024-10-19,telegram
826,17,72.0,2024-10-19,telegram
1069,22,44.0,2024-10-19,telegram
1804,37,30.0,2024-10-19,telegram
1953,40,70.0,2024-10-19,telegram
2051,42,28.0,2024-10-19,telegram
2250,46,31.0,2024-10-19,telegram
2446,50,23.0,2024-10-19,telegram
2540,52,67.0,2024-10-19,telegram
2592,53,36.0,2024-10-19,telegram
2888,59,30.0,2024-10-19,telegram
3280,67,73.0,2024-10-19,telegram
3428,70,113.0,2024-10-19,telegram
3924,80,68.0,2024-10-19,telegram
336,7,91.0,2024-10-20,telegram
873,18,121.0,2024-10-20,telegram
1019,21,56.0,2024-10-20,telegram
1168,24,70.0,2024-10-20,telegram
1218,25,49.0,2024-10-20,telegram
1314,27,93.0,2024-10-20,telegram
1609,33,93.0,2024-10-20,telegram
1755,36,63.0,2024-10-20,telegram
2103,43,102.0,2024-10-20,telegram
2296,47,27.0,2024-10-20,telegram
2345,48,84.0,2024-10-20,telegram
2641,54,93.0,2024-10-20,telegram
2691,55,47.0,2024-10-20,telegram
2986,61,25.0,2024-10-20,telegram
4166,85,65.0,2024-10-20,telegram
485,10,67.0,2024-10-21,telegram
920,19,91.0,2024-10-21,telegram
1858,38,45.0,2024-10-21,telegram
2394,49,54.0,2024-10-21,telegram
2788,57,52.0,2024-10-21,telegram
2838,58,36.0,2024-10-21,telegram
3676,75,80.0,2024-10-21,telegram
3774,77,60.0,2024-10-21,telegram
4118,84,66.0,2024-10-21,telegram
534,11,77.0,2024-10-22,telegram
630,13,40.0,2024-10-22,telegram
2939,60,35.0,2024-10-22,telegram
188,4,28.0,2024-10-23,telegram
436,9,81.0,2024-10-23,telegram
1514,31,27.0,2024-10-23,telegram
1904,39,104.0,2024-10-23,telegram
2740,56,39.0,2024-10-23,telegram
3035,62,69.0,2024-10-23,telegram
3476,71,90.0,2024-10-23,telegram
3627,74,73.0,2024-10-23,telegram
3724,76,50.0,2024-10-23,telegram
3874,79,95.0,2024-10-23,telegram
4070,83,36.0,2024-10-23,telegram
39,1,37.0,2024-10-24,telegram
237,5,47.0,2024-10-24,telegram
725,15,32.0,2024-10-24,telegram
1954,40,46.0,2024-10-24,telegram
2003,41,52.0,2024-10-24,telegram
2154,44,70.0,2024-10-24,telegram
2593,53,49.0,2024-10-24,telegram
2889,59,80.0,2024-10-24,telegram
3328,68,74.0,2024-10-24,telegram
3377,69,54.0,2024-10-24,telegram
3577,73,20.0,2024-10-24,telegram
4215,86,28.0,2024-10-24,telegram
286,6,49.0,2024-10-25,telegram
676,14,75.0,2024-10-25,telegram
775,16,68.0,2024-10-25,telegram
1070,22,102.0,2024-10-25,telegram
1119,23,49.0,2024-10-25,telegram
1169,24,67.0,2024-10-25,telegram
1466,30,52.0,2024-10-25,telegram
1659,34,73.0,2024-10-25,telegram
1707,35,77.0,2024-10-25,telegram
2052,42,53.0,2024-10-25,telegram
2200,45,66.0,2024-10-25,telegram
2493,51,40.0,2024-10-25,telegram
2987,61,54.0,2024-10-25,telegram
3181,65,67.0,2024-10-25,telegram
3281,67,26.0,2024-10-25,telegram
87,2,37.0,2024-10-26,telegram
139,3,69.0,2024-10-26,telegram
337,7,24.0,2024-10-26,telegram
584,12,32.0,2024-10-26,telegram
1315,27,51.0,2024-10-26,telegram
1416,29,107.0,2024-10-26,telegram
1561,32,44.0,2024-10-26,telegram
1610,33,47.0,2024-10-26,telegram
2104,43,63.0,2024-10-26,telegram
2297,47,85.0,2024-10-26,telegram
2447,50,53.0,2024-10-26,telegram
2541,52,67.0,2024-10-26,telegram
2642,54,73.0,2024-10-26,telegram
3085,63,87.0,2024-10-26,telegram
3134,64,66.0,2024-10-26,telegram
3230,66,60.0,2024-10-26,telegram
3429,70,59.0,2024-10-26,telegram
3527,72,56.0,2024-10-26,telegram
3824,78,61.0,2024-10-26,telegram
3974,81,38.0,2024-10-26,telegram
4167,85,44.0,2024-10-26,telegram
486,10,48.0,2024-10-27,telegram
874,18,74.0,2024-10-27,telegram
921,19,72.0,2024-10-27,telegram
1020,21,78.0,2024-10-27,telegram
1219,25,57.0,2024-10-27,telegram
1266,26,55.0,2024-10-27,telegram
1366,28,77.0,2024-10-27,telegram
1805,37,49.0,2024-10-27,telegram
2251,46,93.0,2024-10-27,telegram
2395,49,36.0,2024-10-27,telegram
3677,75,30.0,2024-10-27,telegram
3925,80,27.0,2024-10-27,telegram
4022,82,76.0,2024-10-27,telegram
4119,84,58.0,2024-10-27,telegram
535,11,109.0,2024-10-28,telegram
827,17,63.0,2024-10-28,telegram
973,20,30.0,2024-10-28,telegram
2789,57,31.0,2024-10-28,telegram
3036,62,44.0,2024-10-28,telegram
3628,74,46.0,2024-10-28,telegram
3875,79,85.0,2024-10-28,telegram
385,8,122.0,2024-10-29,telegram
631,13,82.0,2024-10-29,telegram
726,15,22.0,2024-10-29,telegram
1756,36,38.0,2024-10-29,telegram
1905,39,78.0,2024-10-29,telegram
1955,40,95.0,2024-10-29,telegram
2346,48,58.0,2024-10-29,telegram
2692,55,47.0,2024-10-29,telegram
1071,22,93.0,2024-10-30,telegram
1170,24,50.0,2024-10-30,telegram
2494,51,79.0,2024-10-30,telegram
2940,60,110.0,2024-10-30,telegram
3775,77,32.0,2024-10-30,telegram
4216,86,74.0,2024-10-30,telegram
437,9,122.0,2024-10-31,telegram
776,16,43.0,2024-10-31,telegram
1417,29,66.0,2024-10-31,telegram
1859,38,44.0,2024-10-31,telegram
2298,47,54.0,2024-10-31,telegram
2542,52,53.0,2024-10-31,telegram
2594,53,93.0,2024-10-31,telegram
2643,54,26.0,2024-10-31,telegram
